date,jour_semaine,jour_mois,semaine_annee,mois,annee,saison,vacances_scolaires,temperature_moyenne,temperature_min,temperature_max,meteo_principale,indice_chaleur,indice_froid,lits_total,lits_occupes,taux_occupation_lits,nb_medecins_disponibles,nb_infirmiers_disponibles,nb_aides_soignants_disponibles,taux_couverture_personnel,nombre_admissions,nombre_passages_urgences,nombre_hospitalisations,nombre_sorties,evenement_special,impact_evenement_estime
2023-02-21,Mardi,21,8,2,2023,Hiver,1,"9,9","3,0","18,6",Frais,"0,0","0,0",1650,1286,"0,78",70,260,210,"1,0",414,966,269,247,Epidemie_grippe,"0,2"
2023-02-22,Mercredi,22,8,2,2023,Hiver,1,"9,6","8,9","10,2",Frais,"0,0","0,0",1650,1165,"0,71",70,260,210,"1,0",315,966,204,224,Epidemie_grippe,"0,11"
2023-02-23,Jeudi,23,8,2,2023,Hiver,1,"9,1","6,1","11,4",Frais,"0,0","0,0",1650,1169,"0,71",70,260,210,"1,0",352,966,228,224,Epidemie_grippe,"0,18"
2023-02-24,Vendredi,24,8,2,2023,Hiver,1,"8,5","6,7","13,5",Frais,"0,0","0,0",1650,1369,"0,83",70,260,210,"1,0",321,1062,208,263,Epidemie_grippe,"0,21"
2023-02-25,Samedi,25,8,2,2023,Hiver,0,"6,4","3,7","10,1",Frais,"0,0","0,0",1650,1346,"0,82",70,260,210,"1,0",394,1058,256,258,Epidemie_grippe,"0,15"
2023-02-26,Dimanche,26,8,2,2023,Hiver,0,"3,1","0,3","7,5",Froid,"0,0","0,0",1650,1038,"0,63",70,260,210,"1,0",392,993,254,199,Epidemie_grippe,"0,13"
2023-02-27,Lundi,27,9,2,2023,Hiver,0,"3,5","-0,8","9,5",Froid,"0,0","0,8",1650,1030,"0,62",70,260,210,"1,0",529,920,343,198,Epidemie_grippe,"0,19"
2023-02-28,Mardi,28,9,2,2023,Hiver,0,"2,9","-1,0","7,9",Froid,"0,0","1,0",1650,1246,"0,76",70,260,210,"1,0",557,920,362,239,Epidemie_grippe,"0,19"
2023-03-01,Mercredi,1,9,3,2023,Printemps,0,"3,5","-1,0","10,2",Froid,"0,0","1,0",1650,1451,"0,88",70,260,210,"1,0",501,920,325,279,Vague_froid,"0,05"
2023-03-02,Jeudi,2,9,3,2023,Printemps,0,"4,9","-0,3","12,1",Froid,"0,0","0,3",1650,1214,"0,74",70,260,210,"1,0",325,920,211,233,Vague_froid,"0,11"
2023-03-03,Vendredi,3,9,3,2023,Printemps,0,"4,9","1,2","12,5",Froid,"0,0","0,0",1650,830,"0,5",70,260,210,"1,0",284,1012,184,159,Aucun,"0,0"
2023-03-04,Samedi,4,9,3,2023,Printemps,0,"4,4","0,8","6,7",Froid,"0,0","0,0",1650,972,"0,59",70,260,210,"1,0",454,1058,295,186,Aucun,"0,0"
2023-03-05,Dimanche,5,9,3,2023,Printemps,0,"6,2","5,1","7,2",Frais,"0,0","0,0",1650,1109,"0,67",70,260,210,"1,0",290,993,188,213,Aucun,"0,0"
2023-03-06,Lundi,6,10,3,2023,Printemps,0,"6,3","4,1","7,9",Frais,"0,0","0,0",1650,1289,"0,78",70,260,210,"1,0",382,920,248,247,Aucun,"0,0"
2023-03-07,Mardi,7,10,3,2023,Printemps,0,"7,3","5,2","10,0",Pluie,"0,0","0,0",1650,1058,"0,64",70,260,210,"1,0",421,920,273,203,Aucun,"0,0"
2023-03-08,Mercredi,8,10,3,2023,Printemps,0,"10,7","5,5","15,0",Pluie,"0,0","0,0",1650,1201,"0,73",70,260,210,"1,0",347,920,225,230,Aucun,"0,0"
2023-03-09,Jeudi,9,10,3,2023,Printemps,0,"12,4","9,9","15,6",Pluie,"0,0","0,0",1650,1420,"0,86",70,260,210,"1,0",342,920,222,273,Aucun,"0,0"
2023-03-10,Vendredi,10,10,3,2023,Printemps,0,"7,8","5,4","9,6",Frais,"0,0","0,0",1650,1276,"0,77",70,260,210,"1,0",395,1012,256,245,Aucun,"0,0"
2023-03-11,Samedi,11,10,3,2023,Printemps,0,"6,6","3,6","10,2",Frais,"0,0","0,0",1650,1348,"0,82",70,260,210,"1,0",353,1058,229,259,Aucun,"0,0"
2023-03-12,Dimanche,12,10,3,2023,Printemps,0,"12,2","7,6","15,0",Doux,"0,0","0,0",1650,941,"0,57",70,260,210,"1,0",319,993,207,180,Aucun,"0,0"
2023-03-13,Lundi,13,11,3,2023,Printemps,0,"13,9","12,3","16,8",Doux,"0,0","0,0",1650,1047,"0,63",70,260,210,"1,0",388,920,252,201,Aucun,"0,0"
2023-03-14,Mardi,14,11,3,2023,Printemps,0,"8,8","7,5","12,8",Pluie,"0,0","0,0",1650,1251,"0,76",70,260,210,"1,0",321,920,208,240,Aucun,"0,0"
2023-03-15,Mercredi,15,11,3,2023,Printemps,0,"8,4","3,3","12,2",Frais,"0,0","0,0",1650,1158,"0,7",70,260,210,"1,0",449,920,291,222,Aucun,"0,0"
2023-03-16,Jeudi,16,11,3,2023,Printemps,0,"12,0","6,2","18,9",Doux,"0,0","0,0",1650,1435,"0,87",70,260,210,"1,0",382,920,248,275,Aucun,"0,0"
2023-03-17,Vendredi,17,11,3,2023,Printemps,0,"13,1","9,8","17,4",Pluie,"0,0","0,0",1650,1567,"0,95",70,260,210,"1,0",377,1012,245,301,Aucun,"0,0"
2023-03-18,Samedi,18,11,3,2023,Printemps,0,"13,1","9,7","17,3",Doux,"0,0","0,0",1650,864,"0,52",70,260,210,"1,0",346,1058,224,166,Aucun,"0,0"
2023-03-19,Dimanche,19,11,3,2023,Printemps,0,"10,3","9,8","13,3",Pluie,"0,0","0,0",1650,1217,"0,74",70,260,210,"1,0",360,993,234,234,Aucun,"0,0"
2023-03-20,Lundi,20,12,3,2023,Printemps,0,"11,0","4,3","15,7",Frais,"0,0","0,0",1650,1266,"0,77",70,260,210,"1,0",452,920,293,243,Aucun,"0,0"
2023-03-21,Mardi,21,12,3,2023,Printemps,0,"12,9","9,8","16,7",Doux,"0,0","0,0",1650,952,"0,58",70,260,210,"1,0",350,920,227,183,Aucun,"0,0"
2023-03-22,Mercredi,22,12,3,2023,Printemps,0,"12,5","9,8","15,0",Pluie,"0,0","0,0",1650,1014,"0,61",70,260,210,"1,0",344,920,223,195,Aucun,"0,0"
2023-03-23,Jeudi,23,12,3,2023,Printemps,0,"14,3","12,2","17,1",Doux,"0,0","0,0",1650,1252,"0,76",70,260,210,"1,0",318,920,206,240,Aucun,"0,0"
2023-03-24,Vendredi,24,12,3,2023,Printemps,0,"12,9","11,5","16,5",Pluie,"0,0","0,0",1650,1220,"0,74",70,260,210,"1,0",480,1012,312,234,Aucun,"0,0"
2023-03-25,Samedi,25,12,3,2023,Printemps,0,"12,0","9,3","15,6",Pluie,"0,0","0,0",1650,1228,"0,74",70,260,210,"1,0",219,1058,142,236,Aucun,"0,0"
2023-03-26,Dimanche,26,12,3,2023,Printemps,0,"10,1","8,6","14,5",Frais,"0,0","0,0",1650,1054,"0,64",70,260,210,"1,0",392,993,254,202,Aucun,"0,0"
2023-03-27,Lundi,27,13,3,2023,Printemps,0,"8,3","5,8","12,3",Frais,"0,0","0,0",1650,1157,"0,7",70,260,210,"1,0",350,920,227,222,Aucun,"0,0"
2023-03-28,Mardi,28,13,3,2023,Printemps,0,"8,5","4,8","11,2",Frais,"0,0","0,0",1650,1261,"0,76",70,260,210,"1,0",303,920,196,242,Aucun,"0,0"
2023-03-29,Mercredi,29,13,3,2023,Printemps,0,"16,3","9,0","21,6",Soleil,"0,0","0,0",1650,1224,"0,74",70,260,210,"1,0",351,920,228,235,Aucun,"0,0"
2023-03-30,Jeudi,30,13,3,2023,Printemps,0,"15,1","13,2","18,5",Pluie,"0,0","0,0",1650,1082,"0,66",70,260,210,"1,0",296,920,192,208,Aucun,"0,0"
2023-03-31,Vendredi,31,13,3,2023,Printemps,0,"13,1","11,8","16,0",Pluie,"0,0","0,0",1650,1093,"0,66",70,260,210,"1,0",412,1012,267,210,Aucun,"0,0"
2023-04-01,Samedi,1,13,4,2023,Printemps,0,"12,0","10,5","17,2",Pluie,"0,0","0,0",1650,1089,"0,66",70,260,210,"1,0",430,1058,279,209,Aucun,"0,0"
2023-04-02,Dimanche,2,13,4,2023,Printemps,0,"8,2","7,6","9,5",Frais,"0,0","0,0",1650,1308,"0,79",70,260,210,"1,0",322,993,209,251,Aucun,"0,0"
2023-04-03,Lundi,3,14,4,2023,Printemps,0,"9,0","5,5","14,7",Frais,"0,0","0,0",1650,864,"0,52",70,260,210,"1,0",257,920,167,166,Aucun,"0,0"
2023-04-04,Mardi,4,14,4,2023,Printemps,0,"8,3","2,3","15,3",Frais,"0,0","0,0",1650,1363,"0,83",70,260,210,"1,0",250,920,162,262,Aucun,"0,0"
2023-04-05,Mercredi,5,14,4,2023,Printemps,0,"10,5","2,5","18,0",Frais,"0,0","0,0",1650,1567,"0,95",70,260,210,"1,0",320,920,208,301,Aucun,"0,0"
2023-04-06,Jeudi,6,14,4,2023,Printemps,0,"12,0","9,7","17,2",Doux,"0,0","0,0",1650,1185,"0,72",70,260,210,"1,0",319,920,207,227,Aucun,"0,0"
2023-04-07,Vendredi,7,14,4,2023,Printemps,0,"11,1","7,2","17,4",Frais,"0,0","0,0",1650,1486,"0,9",70,260,210,"1,0",471,1012,306,285,Aucun,"0,0"
2023-04-08,Samedi,8,14,4,2023,Printemps,0,"10,7","4,6","18,2",Frais,"0,0","0,0",1650,1354,"0,82",70,260,210,"1,0",454,1058,295,260,Aucun,"0,0"
2023-04-09,Dimanche,9,14,4,2023,Printemps,0,"13,0","4,7","20,3",Doux,"0,0","0,0",1650,1252,"0,76",70,260,210,"1,0",379,993,246,240,Aucun,"0,0"
2023-04-10,Lundi,10,15,4,2023,Printemps,1,"13,1","10,5","17,4",Pluie,"0,0","0,0",1650,1064,"0,64",70,260,210,"1,0",387,966,251,204,Aucun,"0,0"
2023-04-11,Mardi,11,15,4,2023,Printemps,1,"10,9","8,9","14,3",Pluie,"0,0","0,0",1650,1154,"0,7",70,260,210,"1,0",272,966,176,221,Aucun,"0,0"
2023-04-12,Mercredi,12,15,4,2023,Printemps,1,"10,3","7,4","14,7",Pluie,"0,0","0,0",1650,1080,"0,65",70,260,210,"1,0",318,966,206,207,Aucun,"0,0"
2023-04-13,Jeudi,13,15,4,2023,Printemps,1,"10,4","7,0","15,5",Frais,"0,0","0,0",1650,1312,"0,8",70,260,210,"1,0",381,966,247,252,Aucun,"0,0"
2023-04-14,Vendredi,14,15,4,2023,Printemps,1,"8,0","5,5","10,1",Pluie,"0,0","0,0",1650,1398,"0,85",70,260,210,"1,0",337,1062,219,268,Aucun,"0,0"
2023-04-15,Samedi,15,15,4,2023,Printemps,1,"10,6","8,2","15,7",Frais,"0,0","0,0",1650,1123,"0,68",70,260,210,"1,0",199,1110,129,215,Aucun,"0,0"
2023-04-16,Dimanche,16,15,4,2023,Printemps,1,"11,5","5,2","18,8",Frais,"0,0","0,0",1650,847,"0,51",70,260,210,"1,0",229,1043,148,162,Aucun,"0,0"
2023-04-17,Lundi,17,16,4,2023,Printemps,1,"10,0","6,1","13,6",Frais,"0,0","0,0",1650,1134,"0,69",70,260,210,"1,0",325,966,211,218,Aucun,"0,0"
2023-04-18,Mardi,18,16,4,2023,Printemps,1,"12,2","7,1","18,1",Doux,"0,0","0,0",1650,1259,"0,76",70,260,210,"1,0",440,966,286,242,Aucun,"0,0"
2023-04-19,Mercredi,19,16,4,2023,Printemps,1,"14,4","8,3","21,9",Doux,"0,0","0,0",1650,1460,"0,88",70,260,210,"1,0",257,966,167,280,Aucun,"0,0"
2023-04-20,Jeudi,20,16,4,2023,Printemps,1,"9,6","7,0","16,0",Frais,"0,0","0,0",1650,1251,"0,76",70,260,210,"1,0",419,966,272,240,Aucun,"0,0"
2023-04-21,Vendredi,21,16,4,2023,Printemps,1,"9,9","3,8","16,7",Pluie,"0,0","0,0",1650,996,"0,6",70,260,210,"1,0",314,1062,204,191,Aucun,"0,0"
2023-04-22,Samedi,22,16,4,2023,Printemps,1,"12,5","7,0","18,1",Pluie,"0,0","0,0",1650,1334,"0,81",70,260,210,"1,0",254,1110,165,256,Aucun,"0,0"
2023-04-23,Dimanche,23,16,4,2023,Printemps,1,"11,6","9,2","16,5",Pluie,"0,0","0,0",1650,1409,"0,85",70,260,210,"1,0",417,1043,271,270,Aucun,"0,0"
2023-04-24,Lundi,24,17,4,2023,Printemps,1,"11,1","8,5","15,7",Pluie,"0,0","0,0",1650,970,"0,59",70,260,210,"1,0",296,966,192,186,Aucun,"0,0"
2023-04-25,Mardi,25,17,4,2023,Printemps,0,"9,2","7,9","13,2",Frais,"0,0","0,0",1650,863,"0,52",70,260,210,"1,0",370,920,240,165,Aucun,"0,0"
2023-04-26,Mercredi,26,17,4,2023,Printemps,0,"11,1","5,0","15,1",Pluie,"0,0","0,0",1650,1130,"0,68",70,260,210,"1,0",383,920,248,217,Aucun,"0,0"
2023-04-27,Jeudi,27,17,4,2023,Printemps,0,"15,2","9,7","19,9",Pluie,"0,0","0,0",1650,891,"0,54",70,260,210,"1,0",326,920,211,171,Aucun,"0,0"
2023-04-28,Vendredi,28,17,4,2023,Printemps,0,"17,6","15,0","24,5",Soleil,"0,0","0,0",1650,1067,"0,65",70,260,210,"1,0",396,1012,257,205,Aucun,"0,0"
2023-04-29,Samedi,29,17,4,2023,Printemps,0,"12,8","10,3","18,6",Doux,"0,0","0,0",1650,681,"0,41",70,260,210,"1,0",221,1058,143,130,Aucun,"0,0"
2023-04-30,Dimanche,30,17,4,2023,Printemps,0,"13,7","8,0","19,0",Doux,"0,0","0,0",1650,1447,"0,88",70,260,210,"1,0",304,993,197,278,Aucun,"0,0"
2023-05-01,Lundi,1,18,5,2023,Printemps,0,"13,1","9,6","18,0",Pluie,"0,0","0,0",1650,1079,"0,65",70,260,210,"1,0",479,920,311,207,Aucun,"0,0"
2023-05-02,Mardi,2,18,5,2023,Printemps,0,"14,8","8,8","20,4",Doux,"0,0","0,0",1650,1232,"0,75",70,260,210,"1,0",316,920,205,236,Aucun,"0,0"
2023-05-03,Mercredi,3,18,5,2023,Printemps,0,"16,2","7,5","23,9",Soleil,"0,0","0,0",1650,1204,"0,73",70,260,210,"1,0",288,920,187,231,Aucun,"0,0"
2023-05-04,Jeudi,4,18,5,2023,Printemps,0,"18,8","12,2","24,3",Soleil,"0,0","0,0",1650,1357,"0,82",70,260,210,"1,0",415,920,269,260,Aucun,"0,0"
2023-05-05,Vendredi,5,18,5,2023,Printemps,0,"16,6","13,7","22,4",Pluie,"0,0","0,0",1650,1121,"0,68",70,260,210,"1,0",352,1012,228,215,Aucun,"0,0"
2023-05-06,Samedi,6,18,5,2023,Printemps,0,"17,0","12,4","21,8",Pluie,"0,0","0,0",1650,1018,"0,62",70,260,210,"1,0",242,1058,157,195,Aucun,"0,0"
2023-05-07,Dimanche,7,18,5,2023,Printemps,0,"15,5","14,0","19,6",Pluie,"0,0","0,0",1650,1215,"0,74",70,260,210,"1,0",289,993,187,233,Aucun,"0,0"
2023-05-08,Lundi,8,19,5,2023,Printemps,0,"16,1","11,6","20,2",Pluie,"0,0","0,0",1650,1022,"0,62",70,260,210,"1,0",425,920,276,196,Aucun,"0,0"
2023-05-09,Mardi,9,19,5,2023,Printemps,0,"14,6","11,8","19,5",Pluie,"0,0","0,0",1650,1110,"0,67",70,260,210,"1,0",467,920,303,213,Aucun,"0,0"
2023-05-10,Mercredi,10,19,5,2023,Printemps,0,"13,6","10,6","19,8",Pluie,"0,0","0,0",1650,1031,"0,62",70,260,210,"1,0",358,920,232,198,Aucun,"0,0"
2023-05-11,Jeudi,11,19,5,2023,Printemps,0,"13,5","11,4","17,0",Doux,"0,0","0,0",1650,1300,"0,79",70,260,210,"1,0",185,920,120,250,Aucun,"0,0"
2023-05-12,Vendredi,12,19,5,2023,Printemps,0,"12,6","9,9","14,8",Pluie,"0,0","0,0",1650,1108,"0,67",70,260,210,"1,0",413,1012,268,213,Aucun,"0,0"
2023-05-13,Samedi,13,19,5,2023,Printemps,0,"16,4","11,3","24,3",Soleil,"0,0","0,0",1650,1240,"0,75",70,260,210,"1,0",310,1058,201,238,Aucun,"0,0"
2023-05-14,Dimanche,14,19,5,2023,Printemps,0,"14,5","10,3","22,2",Doux,"0,0","0,0",1650,1067,"0,65",70,260,210,"1,0",193,993,125,205,Aucun,"0,0"
2023-05-15,Lundi,15,20,5,2023,Printemps,0,"12,1","9,7","16,3",Pluie,"0,0","0,0",1650,948,"0,57",70,260,210,"1,0",417,920,271,182,Aucun,"0,0"
2023-05-16,Mardi,16,20,5,2023,Printemps,0,"13,0","6,7","18,9",Doux,"0,0","0,0",1650,931,"0,56",70,260,210,"1,0",381,920,247,179,Aucun,"0,0"
2023-05-17,Mercredi,17,20,5,2023,Printemps,0,"14,2","9,0","20,1",Doux,"0,0","0,0",1650,1149,"0,7",70,260,210,"1,0",393,920,255,220,Aucun,"0,0"
2023-05-18,Jeudi,18,20,5,2023,Printemps,0,"14,4","8,2","20,5",Doux,"0,0","0,0",1650,1347,"0,82",70,260,210,"1,0",243,920,157,259,Aucun,"0,0"
2023-05-19,Vendredi,19,20,5,2023,Printemps,0,"15,9","8,5","22,4",Soleil,"0,0","0,0",1650,1021,"0,62",70,260,210,"1,0",307,1012,199,196,Aucun,"0,0"
2023-05-20,Samedi,20,20,5,2023,Printemps,0,"17,5","11,4","24,0",Soleil,"0,0","0,0",1650,1344,"0,81",70,260,210,"1,0",320,1058,208,258,Aucun,"0,0"
2023-05-21,Dimanche,21,20,5,2023,Printemps,0,"18,3","13,0","23,8",Soleil,"0,0","0,0",1650,1165,"0,71",70,260,210,"1,0",232,993,150,224,Aucun,"0,0"
2023-05-22,Lundi,22,21,5,2023,Printemps,0,"17,8","12,4","24,9",Soleil,"0,0","0,0",1650,1269,"0,77",70,260,210,"1,0",390,920,253,244,Aucun,"0,0"
2023-05-23,Mardi,23,21,5,2023,Printemps,0,"15,2","12,8","21,5",Soleil,"0,0","0,0",1650,1094,"0,66",70,260,210,"1,0",372,920,241,210,Aucun,"0,0"
2023-05-24,Mercredi,24,21,5,2023,Printemps,0,"15,6","8,3","22,5",Soleil,"0,0","0,0",1650,1169,"0,71",70,260,210,"1,0",300,920,195,224,Aucun,"0,0"
2023-05-25,Jeudi,25,21,5,2023,Printemps,0,"17,5","10,4","24,0",Soleil,"0,0","0,0",1650,672,"0,41",70,260,210,"1,0",282,920,183,129,Aucun,"0,0"
2023-05-26,Vendredi,26,21,5,2023,Printemps,0,"17,9","10,2","25,3",Soleil,"0,3000000000000007","0,0",1650,1304,"0,79",70,260,210,"1,0",391,1012,254,250,Canicule,"0,0"
2023-05-27,Samedi,27,21,5,2023,Printemps,0,"19,3","11,2","26,2",Soleil,"1,1999999999999993","0,0",1650,988,"0,6",70,260,210,"1,0",135,1058,87,190,Canicule,"0,0"
2023-05-28,Dimanche,28,21,5,2023,Printemps,0,"21,0","13,2","28,6",Chaleurs,"3,6000000000000014","0,0",1650,1494,"0,91",70,260,210,"1,0",350,993,227,287,Canicule,"0,0"
2023-05-29,Lundi,29,22,5,2023,Printemps,0,"19,4","13,5","26,6",Soleil,"1,6000000000000014","0,0",1650,1034,"0,63",70,260,210,"1,0",361,920,234,198,Canicule,"0,0"
2023-05-30,Mardi,30,22,5,2023,Printemps,0,"18,0","10,5","25,0",Soleil,"0,0","0,0",1650,1381,"0,84",70,260,210,"1,0",346,920,224,265,Canicule,"0,0"
2023-05-31,Mercredi,31,22,5,2023,Printemps,0,"20,5","11,9","28,2",Chaleurs,"3,1999999999999993","0,0",1650,1023,"0,62",70,260,210,"1,0",313,920,203,196,Canicule,"0,0"
2023-06-01,Jeudi,1,22,6,2023,Été,0,"20,9","14,2","29,0",Chaleurs,"4,0","0,0",1650,997,"0,6",70,260,210,"1,0",325,920,211,191,Canicule,"0,0"
2023-06-02,Vendredi,2,22,6,2023,Été,0,"16,6","10,7","23,5",Soleil,"0,0","0,0",1650,1423,"0,86",70,260,210,"1,0",368,1012,239,273,Aucun,"0,0"
2023-06-03,Samedi,3,22,6,2023,Été,0,"19,6","11,5","26,9",Soleil,"1,8999999999999986","0,0",1650,1113,"0,67",70,260,210,"1,0",329,1058,213,214,Canicule,"0,0"
2023-06-04,Dimanche,4,22,6,2023,Été,0,"20,5","13,0","28,1",Chaleurs,"3,1000000000000014","0,0",1650,897,"0,54",70,260,210,"1,0",284,993,184,172,Canicule,"0,0"
2023-06-05,Lundi,5,23,6,2023,Été,0,"20,6","13,2","28,1",Chaleurs,"3,1000000000000014","0,0",1650,1142,"0,69",70,260,210,"1,0",423,920,274,219,Canicule,"0,0"
2023-06-06,Mardi,6,23,6,2023,Été,0,"20,5","12,2","28,7",Chaleurs,"3,6999999999999993","0,0",1650,1567,"0,95",70,260,210,"1,0",347,920,225,301,Canicule,"0,0"
2023-06-07,Mercredi,7,23,6,2023,Été,0,"21,0","13,9","29,5",Chaleurs,"4,5","0,0",1650,1030,"0,62",70,260,210,"1,0",381,920,247,198,Canicule,"0,0"
2023-06-08,Jeudi,8,23,6,2023,Été,0,"22,8","15,3","29,8",Chaleurs,"4,800000000000001","0,0",1650,1344,"0,81",70,260,210,"1,0",329,920,213,258,Canicule,"0,0"
2023-06-09,Vendredi,9,23,6,2023,Été,0,"24,8","16,0","31,6",Canicule,"6,600000000000001","0,0",1650,917,"0,56",70,260,210,"1,0",368,1012,239,176,Canicule,"0,0"
2023-06-10,Samedi,10,23,6,2023,Été,0,"24,3","19,9","30,5",Canicule,"5,5","0,0",1650,1044,"0,63",70,260,210,"1,0",372,1058,241,200,Canicule,"0,0"
2023-06-11,Dimanche,11,23,6,2023,Été,0,"22,2","20,6","27,1",Pluie,"2,1000000000000014","0,0",1650,1333,"0,81",70,260,210,"1,0",440,993,286,256,Canicule,"0,0"
2023-06-12,Lundi,12,24,6,2023,Été,0,"21,9","17,3","28,6",Chaleurs,"3,6000000000000014","0,0",1650,1366,"0,83",70,260,210,"1,0",327,920,212,262,Canicule,"0,0"
2023-06-13,Mardi,13,24,6,2023,Été,0,"23,8","16,3","31,0",Canicule,"6,0","0,0",1650,1295,"0,78",70,260,210,"1,0",364,920,236,249,Canicule,"0,0"
2023-06-14,Mercredi,14,24,6,2023,Été,0,"24,0","15,6","30,9",Canicule,"5,899999999999999","0,0",1650,1015,"0,62",70,260,210,"1,0",394,920,256,195,Canicule,"0,0"
2023-06-15,Jeudi,15,24,6,2023,Été,0,"23,8","15,9","30,7",Canicule,"5,699999999999999","0,0",1650,1324,"0,8",70,260,210,"1,0",313,920,203,254,Canicule,"0,0"
2023-06-16,Vendredi,16,24,6,2023,Été,0,"24,4","15,9","30,9",Canicule,"5,899999999999999","0,0",1650,1088,"0,66",70,260,210,"1,0",335,1012,217,209,Canicule,"0,0"
2023-06-17,Samedi,17,24,6,2023,Été,0,"24,4","19,5","30,7",Canicule,"5,699999999999999","0,0",1650,1224,"0,74",70,260,210,"1,0",237,1058,154,235,Canicule,"0,0"
2023-06-18,Dimanche,18,24,6,2023,Été,0,"22,2","18,7","29,9",Pluie,"4,899999999999999","0,0",1650,978,"0,59",70,260,210,"1,0",454,993,295,188,Canicule,"0,0"
2023-06-19,Lundi,19,25,6,2023,Été,0,"21,4","16,9","26,5",Chaleurs,"1,5","0,0",1650,1388,"0,84",70,260,210,"1,0",361,920,234,266,Canicule,"0,0"
2023-06-20,Mardi,20,25,6,2023,Été,0,"22,6","18,7","27,7",Chaleurs,"2,6999999999999993","0,0",1650,1229,"0,74",70,260,210,"1,0",354,920,230,236,Canicule,"0,0"
2023-06-21,Mercredi,21,25,6,2023,Été,0,"23,6","17,9","29,4",Pluie,"4,399999999999999","0,0",1650,1225,"0,74",70,260,210,"1,0",283,920,183,235,Canicule,"0,0"
2023-06-22,Jeudi,22,25,6,2023,Été,0,"20,2","17,7","25,9",Pluie,"0,8999999999999986","0,0",1650,1317,"0,8",70,260,210,"1,0",346,920,224,253,Canicule,"0,0"
2023-06-23,Vendredi,23,25,6,2023,Été,0,"23,0","16,0","30,1",Canicule,"5,100000000000001","0,0",1650,1567,"0,95",70,260,210,"1,0",445,1012,289,301,Canicule,"0,0"
2023-06-24,Samedi,24,25,6,2023,Été,0,"24,4","16,1","31,7",Canicule,"6,699999999999999","0,0",1650,1208,"0,73",70,260,210,"1,0",347,1058,225,232,Canicule,"0,0"
2023-06-25,Dimanche,25,25,6,2023,Été,0,"26,8","17,8","34,3",Canicule,"9,299999999999997","0,0",1650,1096,"0,66",70,260,210,"1,0",319,1092,207,210,Canicule,"0,0"
2023-06-26,Lundi,26,26,6,2023,Été,0,"20,1","16,9","25,8",Chaleurs,"0,8000000000000007","0,0",1650,1106,"0,67",70,260,210,"1,0",384,920,249,212,Canicule,"0,0"
2023-06-27,Mardi,27,26,6,2023,Été,0,"20,8","15,4","27,1",Chaleurs,"2,1000000000000014","0,0",1650,1372,"0,83",70,260,210,"1,0",372,920,241,263,Canicule,"0,0"
2023-06-28,Mercredi,28,26,6,2023,Été,0,"22,3","15,8","27,7",Chaleurs,"2,6999999999999993","0,0",1650,1343,"0,81",70,260,210,"1,0",287,920,186,258,Canicule,"0,0"
2023-06-29,Jeudi,29,26,6,2023,Été,0,"21,6","19,9","27,2",Chaleurs,"2,1999999999999993","0,0",1650,1135,"0,69",70,260,210,"1,0",454,920,295,218,Canicule,"0,0"
2023-06-30,Vendredi,30,26,6,2023,Été,0,"20,4","15,1","25,0",Pluie,"0,0","0,0",1650,1054,"0,64",70,260,210,"1,0",207,1012,134,202,Canicule,"0,0"
2023-07-01,Samedi,1,26,7,2023,Été,1,"19,8","16,4","24,3",Pluie,"0,0","0,0",1650,1151,"0,7",70,260,210,"1,0",374,1110,243,221,Aucun,"0,0"
2023-07-02,Dimanche,2,26,7,2023,Été,1,"19,3","14,8","25,1",Soleil,"0,10000000000000142","0,0",1650,1071,"0,65",70,260,210,"1,0",209,1043,135,205,Canicule,"0,0"
2023-07-03,Lundi,3,27,7,2023,Été,1,"20,6","17,3","25,3",Chaleurs,"0,3000000000000007","0,0",1650,1245,"0,75",70,260,210,"1,0",391,966,254,239,Canicule,"0,0"
2023-07-04,Mardi,4,27,7,2023,Été,1,"18,7","14,7","24,3",Pluie,"0,0","0,0",1650,1094,"0,66",70,260,210,"1,0",313,966,203,210,Aucun,"0,0"
2023-07-05,Mercredi,5,27,7,2023,Été,1,"17,2","12,7","22,2",Soleil,"0,0","0,0",1650,1002,"0,61",70,260,210,"1,0",302,966,196,192,Aucun,"0,0"
2023-07-06,Jeudi,6,27,7,2023,Été,1,"20,6","12,0","28,0",Chaleurs,"3,0","0,0",1650,1101,"0,67",70,260,210,"1,0",447,966,290,211,Canicule,"0,0"
2023-07-07,Vendredi,7,27,7,2023,Été,1,"24,3","14,4","31,9",Canicule,"6,899999999999999","0,0",1650,1406,"0,85",70,260,210,"1,0",418,1062,271,270,Canicule,"0,0"
2023-07-08,Samedi,8,27,7,2023,Été,1,"27,2","19,7","34,3",Canicule,"9,299999999999997","0,0",1650,1083,"0,66",70,260,210,"1,0",353,1221,229,208,Canicule,"0,0"
2023-07-09,Dimanche,9,27,7,2023,Été,1,"23,8","20,9","29,7",Chaleurs,"4,699999999999999","0,0",1650,1151,"0,7",70,260,210,"1,0",310,1043,201,221,Canicule,"0,0"
2023-07-10,Lundi,10,28,7,2023,Été,1,"23,7","17,1","29,8",Chaleurs,"4,800000000000001","0,0",1650,1208,"0,73",70,260,210,"1,0",266,966,172,232,Canicule,"0,0"
2023-07-11,Mardi,11,28,7,2023,Été,1,"25,3","16,9","32,7",Canicule,"7,700000000000003","0,0",1650,1350,"0,82",70,260,210,"1,0",246,1062,159,259,Canicule,"0,0"
